"family","genus","species","latitude","insular_endemic","maximum_svl","hatchling_neonate_svl","activity_time","diet","foraging_mode","reproductive_mode","largest_clutch","age_first_breeding","iucn_redlist_assessment"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus wetariensis",-7.59,"yes",70,NA,NA,NA,NA,NA,NA,NA,"DD"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus yakhuna",8.19,"yes",52,NA,"Nocturnal","Carnivorous",NA,"Oviparous",4,NA,"NE"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus yangbayensis",12.14,"no",92.3,NA,"Nocturnal",NA,NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus yathepyanensis",16.84,"no",72.7,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus yoshii",5.36,"yes",103.5,NA,"Nocturnal",NA,NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus zhaoermii",29.35,"no",59.8,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus ziegleri",12.42,"no",93,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtodactylus","Cyrtodactylus zugi",-0.29,"yes",159,NA,"Nocturnal",NA,NA,NA,NA,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion agamuroides",28.29,"no",50,NA,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion aravallensis",24.5,"no",51,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion baigii",36.01,"no",46.5,NA,"Nocturnal","Carnivorous",NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion belaense",26.19,"no",40.5,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion brevipes",27.25,"no",44,NA,"Nocturnal",NA,NA,NA,NA,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion fortmunroi",29.93,"no",50.6,NA,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion gastrophole",29.04,"no",50,NA,"Nocturnal",NA,NA,NA,NA,NA,"DD"
"Gekkonidae","Cyrtopodion","Cyrtopodion golubevi",27.87,"no",59,22,"Nocturnal",NA,NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion hormozganum",27.4,"no",46,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion indusoani",32.82,"no",54,NA,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion kachhense",24.97,"no",55,19,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion kiabii",28.51,"no",46.9,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion kirmanense",29.11,"no",51,NA,"Cathemeral",NA,NA,NA,NA,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion kohsulaimanai",31.78,"no",59,NA,"Nocturnal","Carnivorous",NA,"Oviparous",3,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion mansarulus",33.98,"no",NA,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion medogense",29.8,"no",38,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion montiumsalsorum",32.31,"no",49,NA,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion persepolense",29.93,"no",51,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion potoharense",34.2,"no",52,NA,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion rhodocauda",31.19,"no",64,NA,"Cathemeral",NA,NA,"Oviparous",NA,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion rohtasfortai",33.35,"no",57.3,23,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Gekkonidae","Cyrtopodion","Cyrtopodion scabrum",30.26,"no",65,23,"Nocturnal","Carnivorous","mixed","Oviparous",2,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion sistanense",28.57,"no",57,NA,"Diurnal",NA,NA,NA,NA,NA,"LC"
"Gekkonidae","Cyrtopodion","Cyrtopodion watsoni",31.15,"no",54,NA,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Diplodactylidae","Dactylocnemis","Dactylocnemis pacificus",-38.67,"yes",100,NA,"Nocturnal","Omnivorous","active foraging","Viviparous",2,NA,"NE"
"Lacertidae","Dalmatolacerta","Dalmatolacerta oxycephala",43.27,"no",70.6,23.4,"Diurnal","Carnivorous",NA,"Oviparous",6,NA,"LC"
"Amphisbaenidae","Dalophia","Dalophia angolensis",-12.94,"no",362,100,NA,NA,NA,NA,NA,NA,"NE"
"Amphisbaenidae","Dalophia","Dalophia ellenbergeri",-14.36,"no",420,115,NA,NA,NA,NA,NA,NA,"NE"
"Amphisbaenidae","Dalophia","Dalophia gigantea",-6.81,"no",705,NA,NA,NA,NA,NA,NA,NA,"NE"
"Amphisbaenidae","Dalophia","Dalophia longicauda",-18.37,"no",520,155,NA,NA,NA,"Oviparous",4,NA,"NE"
"Amphisbaenidae","Dalophia","Dalophia luluae",-9.67,"no",260,NA,NA,NA,NA,NA,NA,NA,"NE"
"Amphisbaenidae","Dalophia","Dalophia pistillum",-19.01,"no",560,150,NA,"Carnivorous",NA,"Oviparous",4,NA,"NE"
"Lacertidae","Darevskia","Darevskia alpina",43.58,"no",68,NA,"Diurnal",NA,NA,"Oviparous",6,NA,"VU"
"Lacertidae","Darevskia","Darevskia armeniaca",41.48,"no",73,26.8,"Diurnal","Carnivorous",NA,"Oviparous",7,36,"LC"
"Lacertidae","Darevskia","Darevskia bendimahiensis",39.41,"no",63.5,NA,"Diurnal","Carnivorous",NA,"Oviparous",2,NA,"EN"
"Lacertidae","Darevskia","Darevskia bithynica",40.58,"no",69.6,NA,"Diurnal",NA,NA,NA,4,24,"NE"
"Lacertidae","Darevskia","Darevskia brauneri",43.7,"no",71,26,"Diurnal","Omnivorous",NA,"Oviparous",5,NA,"LC"
"Lacertidae","Darevskia","Darevskia caspica",36.38,"no",67.4,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Lacertidae","Darevskia","Darevskia caucasica",42.37,"no",67,24.5,"Diurnal","Carnivorous",NA,"Oviparous",6,24,"LC"
"Lacertidae","Darevskia","Darevskia chlorogaster",36.55,"no",72,26.2,"Diurnal","Carnivorous",NA,"Oviparous",10,NA,"LC"
"Lacertidae","Darevskia","Darevskia clarkorum",41.38,"no",70.1,27.6,"Diurnal","Omnivorous",NA,NA,NA,12,"EN"
"Lacertidae","Darevskia","Darevskia daghestanica",42.26,"no",58,22.7,"Diurnal",NA,NA,"Oviparous",4,NA,"LC"
"Lacertidae","Darevskia","Darevskia dahli",41.14,"no",64,25.5,"Diurnal","Carnivorous",NA,"Oviparous",5,36,"NT"
"Lacertidae","Darevskia","Darevskia defilippii",36.97,"no",58,29,"Diurnal","Carnivorous",NA,NA,6,NA,"LC"
"Lacertidae","Darevskia","Darevskia derjugini",42.05,"no",65,22,"Diurnal","Carnivorous",NA,"Oviparous",8,12,"NT"
"Lacertidae","Darevskia","Darevskia kamii",37.13,"no",67.8,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Lacertidae","Darevskia","Darevskia kopetdaghica",37.73,"no",56.8,NA,"Diurnal",NA,NA,NA,NA,NA,"EN"
"Lacertidae","Darevskia","Darevskia lindholmi",45.28,"no",75,NA,"Diurnal","Carnivorous",NA,"Oviparous",6,NA,"NE"
"Lacertidae","Darevskia","Darevskia mixta",42.01,"no",63,NA,"Diurnal","Carnivorous",NA,"Oviparous",4,NA,"NT"
"Lacertidae","Darevskia","Darevskia parvula",41.43,"no",62.3,23.3,"Diurnal","Carnivorous",NA,"Oviparous",4,12,"LC"
"Lacertidae","Darevskia","Darevskia pontica",43.94,"no",61.6,23.4,"Diurnal","Carnivorous","active foraging","Oviparous",8,NA,"NE"
"Lacertidae","Darevskia","Darevskia portschinskii",41.16,"no",67,26,"Diurnal","Carnivorous",NA,"Oviparous",5,NA,"LC"
"Lacertidae","Darevskia","Darevskia praticola",42.09,"no",66,22.5,"Diurnal","Carnivorous",NA,"Oviparous",7,NA,"NT"
"Lacertidae","Darevskia","Darevskia raddei",38.9,"no",76,25.7,"Diurnal","Carnivorous",NA,"Oviparous",7,12,"LC"
"Lacertidae","Darevskia","Darevskia rostombekowi",40.75,"no",60,22.8,"Diurnal","Carnivorous",NA,"Oviparous",4,48,"EN"
"Lacertidae","Darevskia","Darevskia rudis",42.18,"no",88.5,26.5,"Diurnal","Omnivorous",NA,"Oviparous",8,NA,"LC"
"Lacertidae","Darevskia","Darevskia sapphirina",39.16,"no",59,NA,"Diurnal","Carnivorous",NA,"Oviparous",4,30,"LC"
"Lacertidae","Darevskia","Darevskia saxicola",43.88,"no",88,25.4,"Diurnal","Omnivorous",NA,"Oviparous",6,24,"LC"
"Lacertidae","Darevskia","Darevskia schaekeli",36.29,"no",56.2,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Lacertidae","Darevskia","Darevskia steineri",37.34,"no",71,NA,"Diurnal",NA,NA,NA,NA,NA,"DD"
"Lacertidae","Darevskia","Darevskia unisexualis",41.18,"no",73,27,"Diurnal","Carnivorous",NA,"Oviparous",10,36,"NT"
"Lacertidae","Darevskia","Darevskia uzzelli",40.07,"no",67,NA,"Diurnal","Carnivorous",NA,NA,NA,30,"EN"
"Lacertidae","Darevskia","Darevskia valentini",39.75,"no",80,27.9,"Diurnal","Carnivorous",NA,"Oviparous",12,36,"LC"
"Scincidae","Dasia","Dasia griffini",9.48,"yes",117,NA,"Diurnal",NA,NA,NA,NA,NA,"VU"
"Scincidae","Dasia","Dasia grisea",9.88,"no",130,49,"Diurnal","Omnivorous","active foraging","Oviparous",6,NA,"NE"
"Scincidae","Dasia","Dasia haliana",7.51,"yes",90,NA,"Diurnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Scincidae","Dasia","Dasia johnsinghi",8.67,"no",91.2,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Dasia","Dasia nicobarensis",8.77,"yes",98,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Dasia","Dasia olivacea",2.89,"no",150,35,"Diurnal","Carnivorous","active foraging","Oviparous",14,NA,"LC"
"Scincidae","Dasia","Dasia semicincta",6.77,"yes",130,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Dasia","Dasia subcaerulea",9.75,"no",89.5,NA,"Diurnal",NA,NA,NA,NA,NA,"EN"
"Scincidae","Dasia","Dasia vittata",2.18,"yes",96,NA,"Diurnal","Carnivorous",NA,"Oviparous",4,NA,"NE"
"Scincidae","Dasia","Dasia vyneri",1.66,"yes",66,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Pygopodidae","Delma","Delma australis",-30.3,"no",93,31,"Diurnal","Omnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma borea",-20.54,"no",98,36,"Nocturnal","Omnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma butleri",-27.38,"no",96,36,"Cathemeral","Carnivorous","active foraging","Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma concinna",-29.64,"no",112,37,"Cathemeral","Omnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma desmosa",-23.17,"no",90,NA,"Nocturnal","Omnivorous",NA,"Oviparous",NA,NA,"LC"
"Pygopodidae","Delma","Delma elegans",-22.26,"no",97,NA,"Nocturnal","Omnivorous",NA,"Oviparous",NA,NA,"LC"
"Pygopodidae","Delma","Delma fraseri",-31.73,"no",140,44.5,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma grayii",-26.12,"no",125,44.5,"Diurnal","Omnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma haroldi",-20.31,"no",75,NA,NA,NA,NA,NA,NA,NA,"NE"
"Pygopodidae","Delma","Delma hebesa",-34.04,"no",85,NA,NA,NA,NA,NA,NA,NA,"NE"
"Pygopodidae","Delma","Delma impar",-36.64,"no",100,36,"Diurnal","Omnivorous","active foraging","Oviparous",2,24,"EN"
"Pygopodidae","Delma","Delma inornata",-33.77,"no",133,NA,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Pygopodidae","Delma","Delma labialis",-19.58,"no",126,NA,"Diurnal","Omnivorous",NA,"Oviparous",NA,NA,"VU"
"Pygopodidae","Delma","Delma mitella",-18.07,"no",200,NA,NA,"Omnivorous",NA,"Oviparous",NA,NA,"NE"
"Pygopodidae","Delma","Delma molleri",-33.78,"no",111,NA,"Cathemeral","Omnivorous",NA,"Oviparous",2,NA,"NE"
"Pygopodidae","Delma","Delma nasuta",-21.95,"no",112,NA,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma pax",-21.59,"no",98,NA,"Nocturnal","Omnivorous",NA,"Oviparous",NA,NA,"LC"
"Pygopodidae","Delma","Delma petersoni",-30.8,"no",128.5,NA,NA,NA,NA,NA,2,NA,"LC"
"Pygopodidae","Delma","Delma plebeia",-28.18,"no",122,NA,"Diurnal","Omnivorous",NA,"Oviparous",2,NA,"NE"
"Pygopodidae","Delma","Delma tealei",-22.1,"no",88,NA,NA,"Omnivorous",NA,"Oviparous",NA,NA,"EN"
"Pygopodidae","Delma","Delma tincta",-23.13,"no",92,31,"Cathemeral","Omnivorous",NA,"Oviparous",2,NA,"LC"
"Pygopodidae","Delma","Delma torquata",-25.8,"no",63,NA,NA,"Omnivorous",NA,"Oviparous",2,24,"VU"
"Agamidae","Dendragama","Dendragama australis",-3.72,"yes",78,NA,"Diurnal",NA,NA,NA,4,NA,"NE"
"Agamidae","Dendragama","Dendragama boulengeri",2.51,"yes",79,NA,"Diurnal","Carnivorous",NA,"Oviparous",4,NA,"NE"
"Agamidae","Dendragama","Dendragama dioidema",4.56,"yes",74,NA,"Diurnal",NA,NA,NA,4,NA,"NE"
"Dibamidae","Dibamus","Dibamus alfredi",6.87,"no",135,NA,NA,NA,NA,"Oviparous",NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus bogadeki",22.21,"yes",180,74,"Nocturnal","Carnivorous",NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus booliati",4.84,"no",102.7,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus bourreti",24.47,"no",180,72,NA,NA,NA,NA,NA,NA,"DD"
"Dibamidae","Dibamus","Dibamus celebensis",1.09,"yes",188,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus dalaiensis",12.44,"no",127.6,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus deharvengi",10.54,"no",92,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus dezwaani",1.22,"yes",123.1,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus floweri",3.71,"no",112,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus greeri",14.85,"no",86,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus ingeri",4.75,"yes",96,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus kondaoensis",8.69,"yes",112.4,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus leucurus",7.67,"yes",136,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus montanus",11.93,"no",130,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus nicobaricum",6.99,"yes",134.7,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus novaeguineae",7.34,"yes",165,60,NA,"Carnivorous",NA,"Oviparous",1,NA,"LC"
"Dibamidae","Dibamus","Dibamus seramensis",-3.2,"yes",203,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus smithi",12.14,"no",108,52,NA,NA,NA,NA,NA,NA,"DD"
"Dibamidae","Dibamus","Dibamus somsaki",13.02,"no",106.6,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus taylori",-9.24,"yes",169,NA,NA,"Carnivorous",NA,"Oviparous",NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus tebal",2.48,"yes",133.5,NA,NA,NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus tiomanensis",2.83,"yes",135,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Dibamidae","Dibamus","Dibamus vorisi",5.02,"yes",90.1,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Teiidae","Dicrodon","Dicrodon guttulatum",-4.16,"no",163,NA,"Diurnal","Herbivorous",NA,NA,NA,NA,"LC"
"Teiidae","Dicrodon","Dicrodon heterolepis",-10.24,"no",124,NA,NA,"Carnivorous","active foraging",NA,NA,NA,"LC"
"Teiidae","Dicrodon","Dicrodon holmbergi",-6.69,"no",139,NA,NA,"Herbivorous",NA,NA,NA,NA,"NE"
"Diplodactylidae","Dierogekko","Dierogekko baaba",-20.05,"yes",37.2,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Dierogekko","Dierogekko inexpectatus",-20.27,"yes",39.5,NA,"Nocturnal",NA,NA,NA,NA,NA,"CR"
"Diplodactylidae","Dierogekko","Dierogekko insularis",-19.76,"yes",41.4,NA,"Nocturnal",NA,NA,"Oviparous",2,NA,"NT"
"Diplodactylidae","Dierogekko","Dierogekko kaalaensis",-20.61,"yes",45.4,NA,"Nocturnal",NA,NA,NA,NA,NA,"CR"
"Diplodactylidae","Dierogekko","Dierogekko koniambo",-20.99,"yes",43,NA,"Nocturnal",NA,NA,NA,NA,NA,"CR"
"Diplodactylidae","Dierogekko","Dierogekko nehoueensis",-20.47,"yes",40.3,NA,"Nocturnal",NA,"active foraging","Oviparous",2,NA,"CR"
"Diplodactylidae","Dierogekko","Dierogekko poumensis",-20.27,"yes",38.3,NA,"Nocturnal",NA,"active foraging","Oviparous",2,NA,"CR"
"Diplodactylidae","Dierogekko","Dierogekko thomaswhitei",-20.77,"yes",44.9,NA,"Nocturnal",NA,NA,NA,NA,NA,"CR"
"Diplodactylidae","Dierogekko","Dierogekko validiclavis",-20.5,"yes",45,NA,"Nocturnal",NA,NA,"Oviparous",2,NA,"EN"
"Lacertidae","Dinarolacerta","Dinarolacerta montenegrina",42.5,"no",65,NA,"Diurnal","Carnivorous",NA,"Oviparous",NA,NA,"LC"
"Lacertidae","Dinarolacerta","Dinarolacerta mosorensis",43.05,"no",80,25.5,"Diurnal","Carnivorous",NA,"Oviparous",8,36,"VU"
"Diplodactylidae","Diplodactylus","Diplodactylus ameyi",-24.56,"no",60.2,NA,NA,"Carnivorous",NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus barraganae",-17.3,"no",49.5,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus bilybara",-23.22,"no",60.8,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus calcicolus",-32.55,"no",58,31,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus capensis",-22.15,"no",66.5,NA,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus conspicillatus",-24,"no",65,25.5,"Nocturnal","Carnivorous","Sit and Wait","Oviparous",2,10,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus custos",-16.29,"no",58.2,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus fulleri",-23.35,"no",51,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"VU"
"Diplodactylidae","Diplodactylus","Diplodactylus furcosus",-32.5,"no",57,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus galaxias",-21.47,"no",46,NA,NA,NA,NA,NA,NA,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus galeatus",-25.53,"no",60,26.4,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus granariensis",-30.93,"no",72,22.8,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus hillii",-13.8,"no",52.3,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus kenneallyi",-25.58,"no",47.5,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"DD"
"Diplodactylidae","Diplodactylus","Diplodactylus klugei",-24.77,"no",58,NA,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus laevis",-22.48,"no",64.9,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus lateroides",-33.17,"no",51,NA,"Nocturnal",NA,NA,"Oviparous",2,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus mitchelli",-22.13,"no",77,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus nebulosus",-29.6,"no",56,NA,"Nocturnal",NA,NA,NA,NA,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus ornatus",-26.78,"no",58,21,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus platyurus",-22,"no",60.2,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus polyophthalmus",-32.28,"no",56,23,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"VU"
"Diplodactylidae","Diplodactylus","Diplodactylus pulcher",-27.89,"no",62,26.5,"Nocturnal","Carnivorous","Sit and Wait","Oviparous",2,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus savagei",-22.15,"no",50,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"LC"
"Diplodactylidae","Diplodactylus","Diplodactylus tessellatus",-26.58,"no",58,23,"Nocturnal","Carnivorous","Sit and Wait","Oviparous",2,7.5,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus vittatus",-29.96,"no",59.5,25,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"NE"
"Diplodactylidae","Diplodactylus","Diplodactylus wiru",-30.58,"no",59.5,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"NE"
"Anguidae","Diploglossus","Diploglossus atitlanensis",14.38,"no",119.5,NA,"Diurnal",NA,NA,"Oviparous",12,NA,"NE"
"Anguidae","Diploglossus","Diploglossus bilobatus",9.9,"no",99,28,"Cathemeral","Carnivorous",NA,"Oviparous",15,NA,"LC"
"Anguidae","Diploglossus","Diploglossus delasagra",22.64,"yes",121,NA,"Diurnal","Carnivorous",NA,"Oviparous",6,NA,"LC"
"Anguidae","Diploglossus","Diploglossus fasciatus",-17.42,"no",170,NA,"Diurnal",NA,NA,NA,4,NA,"NE"
"Anguidae","Diploglossus","Diploglossus garridoi",20.05,"yes",103,NA,NA,NA,NA,"Oviparous",4,NA,"NT"
"Anguidae","Diploglossus","Diploglossus lessonae",-7.48,"no",162,NA,"Diurnal","Carnivorous","active foraging","Oviparous",7,NA,"LC"
"Anguidae","Diploglossus","Diploglossus microlepis",NA,"yes",74,NA,NA,NA,NA,NA,NA,NA,"NE"
"Anguidae","Diploglossus","Diploglossus millepunctatus",3.98,"yes",280,65,"Diurnal","Carnivorous",NA,"Viviparous",NA,NA,"LC"
"Anguidae","Diploglossus","Diploglossus monotropis",5.84,"no",215,NA,"Diurnal","Carnivorous",NA,"Oviparous",7,36,"LC"
"Anguidae","Diploglossus","Diploglossus montisilvestris",7.69,"no",100,NA,"Diurnal",NA,NA,NA,NA,NA,"DD"
"Anguidae","Diploglossus","Diploglossus montisserrati",16.76,"yes",180,NA,"Nocturnal",NA,NA,NA,NA,NA,"CR"
"Anguidae","Diploglossus","Diploglossus nigropunctatus",20.32,"yes",121,NA,NA,NA,NA,"Oviparous",5,NA,"LC"
"Anguidae","Diploglossus","Diploglossus owenii",NA,"no",64,NA,NA,NA,NA,NA,NA,NA,"NE"
"Anguidae","Diploglossus","Diploglossus pleii",18.28,"yes",160,NA,NA,"Carnivorous",NA,"Viviparous",4,NA,"LC"
"Leiosauridae","Diplolaemus","Diplolaemus bibronii",-46.85,"no",120,NA,"Diurnal","Carnivorous",NA,"Oviparous",7,NA,"LC"
"Leiosauridae","Diplolaemus","Diplolaemus darwinii",-47.89,"no",120,NA,"Diurnal","Carnivorous",NA,"Oviparous",NA,NA,"LC"
"Leiosauridae","Diplolaemus","Diplolaemus leopardinus",-36.93,"no",80,NA,"Diurnal","Carnivorous",NA,"Viviparous",NA,NA,"LC"
"Leiosauridae","Diplolaemus","Diplolaemus sexcinctus",-40.3,"no",120,NA,"Diurnal","Carnivorous",NA,"Oviparous",NA,NA,"LC"
"Trogonophiidae","Diplometopon","Diplometopon zarudnyi",26.22,"no",185,NA,"Nocturnal","Carnivorous",NA,NA,NA,NA,"LC"
"Agamidae","Diporiphora","Diporiphora adductus",-23.25,"no",67.5,NA,NA,NA,NA,NA,NA,NA,"LC"
"Agamidae","Diporiphora","Diporiphora albilabris",-15.74,"no",59.5,NA,"Diurnal","Carnivorous",NA,"Oviparous",8,NA,"LC"
"Agamidae","Diporiphora","Diporiphora ameliae",-23.44,"no",66.9,NA,NA,NA,NA,NA,NA,NA,"NE"
"Agamidae","Diporiphora","Diporiphora amphiboluroides",-26.73,"no",99,38,"Diurnal","Carnivorous","Sit and Wait","Oviparous",12,NA,"LC"
"Agamidae","Diporiphora","Diporiphora arnhemica",-15.7,"no",63,27,NA,NA,NA,NA,5,NA,"NE"
"Agamidae","Diporiphora","Diporiphora australis",-20.7,"no",77,26,"Diurnal","Carnivorous","Sit and Wait","Oviparous",8,NA,"NE"
"Agamidae","Diporiphora","Diporiphora bennettii",-15.72,"no",80,23,"Diurnal","Carnivorous",NA,"Oviparous",5,NA,"LC"
"Agamidae","Diporiphora","Diporiphora bilineata",-16.69,"no",70,NA,"Diurnal","Carnivorous",NA,"Oviparous",8,NA,"NE"
"Agamidae","Diporiphora","Diporiphora convergens",-14.5,"no",34,NA,NA,NA,NA,NA,NA,NA,"DD"
